SUBJECT,YEAR,REGION,DATA_AVAILABLE,WINNERS_ONLY,GRADE_OF_COMPETITION,ID,CODE,DISTRICT,SCHOOL,T1,T2,T3,T4,T5,T6,T7,T8,SUM,PERCENTAGE,REGIONAL_STATUS,AUTHENTIC,FINAL_SUM,FINAL_PERCENTAGE,FINAL_STATUS,COMMENT
русский язык,2021,Адыгея,TRUE,FALSE,9,1,,Город Майкоп,Гимназия No 22,8.5,0,2,0,4,3.5,2,3.5,23.5,26.1,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,9,2,,Кошехабльский район,СОШ No 8,4.5,0,2,0,5.5,4.5,2,1.5,20,22.2,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,9,3,,Гиагинский район,СОШ No 4,3,0,3,0,8.5,0,3,1,18.5,20.6,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,9,4,,Красногвардейский район,Гимназия No 1,5.5,1,1,3,5.5,0.5,0,1.5,18,20,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,9,5,,Красногвардейский район,СОШ No 2,8.5,0,2,0,4.5,0,0,1,16,17.8,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,9,6,,Кошехабльский район,СОШ No 8,4.5,0,2,0,7,0,0,1.5,15,16.7,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,9,7,,Кошехабльский район,СОШ No 8,7,0,1,0,4.5,0,0.5,0,13,14.4,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,9,8,,Гиагинский район,СОШ No 3,4.5,0,0,0,2,4.5,0,0,11,12.2,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,9,9,,ГБОУ РА АРГ,АРГ,5,0,0,0,1.5,3.5,1,0,11,12.2,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,9,10,,Майкопский район,ОЦ No 3,3,0,3,0,4,0,0,0,10,11.1,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,9,11,,Город Адыгейск,СОШ No 2,4.5,0,0,0,3.5,0,0,0,8,8.9,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,9,12,,Кошехабльский район,СОШ No 8,3,0,0,0,1.5,1.5,0,0,6,6.7,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,9,13,,Кошехабльский район,СОШ No 6,2.5,0,0,0,0.5,1,0,0,4,4.4,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,14,,Город Майкоп,Лицей No 19,8,3,12,6.5,7,0,6.5,6,49,49,Призер,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,15,,Город Майкоп,Гимназия No 22,8.5,4,6,6,6.5,5.5,6,3,45.5,45.5,Призер,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,16,,Город Майкоп,Гимназия No 22,8,4,4,5.5,4.5,2.5,1,2,31.5,31.5,Призер,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,17,,Гиагинский район,СОШ No 1,3.5,0,3,2,8.5,1,7,2,27,27,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,18,,Майкопский район,ОЦ No 2,7,2,1,1.5,7,2.5,3.5,0,24.5,24.5,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,19,,Майкопский район,ОЦ No 2,4.5,0,2.5,0,2.5,5,1.5,3.5,19.5,19.5,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,20,,Город Адыгейск,СОШ No 1,3.5,0,0,0,3,3,4,0,13.5,13.5,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,21,,Майкопский район,ОЦ No 3,4,0,1,0,4.5,0,3,0,12.5,12.5,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,22,,Гиагинский район,СОШ No 3,3.5,0,2,0,1,0.5,3,1.5,11.5,11.5,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,23,,Город Адыгейск,СОШ No 2,3,1,0,0,1.5,0,4,0,9.5,9.5,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,24,,Красногвардейский район,СОШ No 2,5,0,0,0,0.5,1.5,0,0.5,7.5,7.5,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,25,,Майкопский район,ОЦ No 6,1.5,0,2,0,4,0,0,0,7.5,7.5,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,26,,Майкопский район,ОЦ No 6,2,0,0,0,1.5,0,0,0.5,4,4,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,10,27,,Теучежский район,СОШ No 5,0,0,0,0,0,0,0,0,0,0,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,28,,Город Майкоп,Лицей No 34,10,0,0,0,9,3,3,4,29,26.4,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,29,,Город Майкоп,Гимназия No 22,6,2,6,5,0,3.5,1.5,2.5,26.5,24.1,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,30,,Майкопский район,ОЦ No 7,5.5,0,5,0,5,2.5,4.5,0.5,23,20.9,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,31,,Шовгеновский район,СОШ No 8,3.5,0,4,0,0,3.5,5,4,20,18.2,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,32,,Теучежский район,СОШ No 3,4.5,0,4,0,0.5,2.5,6,1.5,19,17.3,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,33,,Город Адыгейск,СОШ No 3,3,0,4,0,0.5,2.5,6,2.5,18.5,16.8,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,34,,Город Адыгейск,СОШ No 3,2,0,3,0,1.5,0,9,0,15.5,14.1,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,35,,Майкопский район,ОЦ No 1,6,4,0,1.5,0,0.5,3,0,15,13.6,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,36,,Красногвардейский район,Гимназия No 1,4.5,3.5,0,0,0,2.5,3,1,14.5,13.2,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,37,,Кошехабльский район,СОШ No 10,3,0,0,0,0,3.5,0,0.5,7,6.4,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,38,,Майкопский район,ОЦ No 6,3,0,0,0,1.5,0,1,0,5.5,5,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,39,,Гиагинский район,СОШ No 8,3,0,0,0,0,0,0,2.5,5.5,5,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,40,,Гиагинский район,СОШ No 3,4,0,0,0,0,0.5,0,0,4.5,4.1,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,41,,Кошехабльский район,СОШ No 3,3,0,0,0,0,1.5,0,0,4.5,4.1,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,42,,Кошехабльский район,СОШ No 1,3,0,0,0,0,0,0,0,3,2.7,,оба,,,,
русский язык,2021,Адыгея,TRUE,FALSE,11,43,,Майкопский район,ОЦ No 2,2,0,0,0,0,0,0,0.5,2.5,2.3,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,44,,г. Барнаул,МБОУ «Гимназия № 42»,9.5,0,6,3,6.5,5,0,5,35,38.9,Победитель,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,45,,г. Барнаул,МБОУ «Лицей № 112»,7,4,4,0,4,2.5,6,2.5,30,33.3,Призер,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,46,,г. Барнаул,МБОУ «Гимназия № 69»,10.5,4,8,0,0.5,5.5,0,0,28.5,31.7,Призер,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,47,,Чарышский район,МБОУ «Озерская СОШ»,9,4,9,1.5,1.5,0,1,0,26,28.9,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,48,,Петропавловский район,МБОУ «Зеленодольская СОШ»,7,2,2,0,6.5,4,0,4,25.5,28.3,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,49,,г. Алейск,МБОУ-лицей г. Алейска,6.5,3,2,0,5.5,0,2,5.5,24.5,27.2,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,50,,г. Бийск,МБОУ «СОШ № 18»,3.5,3,2,0,1,4,0,3.5,17,18.9,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,51,,Рубцовский район,МБОУ «Безрукавская СОШ»,4,2,2,0,4,4.5,0,0,16.5,18.3,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,52,,Чарышский район,МБОУ «Чарышская СОШ»,4,0,7,0.5,1,4,0,0,16.5,18.3,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,53,,Крутихинский район,Филиал «Прыганская сош» МКОУ «Волчно-Бурлинская сош»,4,2,4,0,2.5,1,0,1.5,15,16.7,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,54,,Зональный район,МКОУ Зональная СОШ,4.5,0,4,0.5,1,3,0,0,13,14.4,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,55,,Первомайский район,МКОУ «Журавлихинская СОШ»,2.5,3,0,0,4,3,0,0,12.5,13.9,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,56,,Советский  район,МБОУ «Сибирская СОШ»,4,2,0,0,1.5,4,1,0,12.5,13.9,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,57,,Первомайский район,МБОУ «Первомайская СОШ»,7,3,0,0,0.5,0,0,0,10.5,11.7,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,58,,Краевое ОУ,КГБ ПОУ Алтайское училище олимпийского резерва,,,,,,,,,,,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,59,,Солтонский район,МБОУ Нижнененинская СОШ,,,,,,,,,,,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,9,60,,Солтонский район,МБОУ Солтонская СОШ филиал Макарьевская ООШ,,,,,,,,,,,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,10,61,,г. Барнаул,МБОУ «СОШ № 126»,4,6,3,2.5,5.5,4.5,6,12.5,44,44,Победитель,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,10,62,,Краевое ОУ,КГБОУ «АКПЛ»,8,1,4,5.5,4.5,3.5,2,10.5,39,39,Призер,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,10,63,,Петропавловский район,МБОУ «Камышенская СОШ»,4,2,5,5,3.5,1.5,8,6,35,35,Призер,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,10,64,,г. Яровое,МБОУ «СОШ № 14»,5,0,7,4,4,0,5,9.5,34.5,34.5,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,10,65,,г. Бийск,МБОУ «СОШ № 25»,7,0,5,0.5,3.5,5,9,0,30,30,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,10,66,,г. Барнаул,МБОУ «СОШ № 38»,10.5,1,4,0,4,2.5,7,2,31,31,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,10,67,,Змеиногорский район,МБОУ «Змеиногорская СОШ № 1»,6.5,0,6,0,3.5,4,2,1,23,23,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,10,68,,Красногорский район,МКОУ «Соусканихинская СОШ»,6,0,4,1.5,2.5,0.5,4,2.5,21,21,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,10,69,,Калманский район,Филиал МБОУ «Новоромановская СОШ» в п. Алтай,1.5,0,1,0,2.5,4.5,2,0,11.5,11.5,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,10,70,,Калманский район,Филиал МБОУ «Новоромановская СОШ» в п. Алтай,4,0,2,0,0.5,1.5,0,1,9,9,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,10,71,,Советский  район,МБОУ «Сибирская СОШ»,1,0,0,0,0.5,0,1,0,2.5,2.5,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,10,72,,Советский  район,МБОУ «Советская СОШ»,,,,,,,,,,,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,10,73,,г. Барнаул,МБОУ «Лицей № 124»,,,,,,,,,,,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,74,,Краевое ОУ,КГБОУ «АКПЛ»,7,10,7,5,10,7,3,12.5,61.5,56,Победитель,оба,84.5,46.9444444444444,Участник,
русский язык,2021,Алтайский край,TRUE,FALSE,11,75,,г. Барнаул,МБОУ «Гимназия № 80»,8,0,8,0,7,4.5,2,4.5,34,31,Призер,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,76,,г. Барнаул,МБОУ «Гимназия № 123»,12,5,0,0,0,6,3,4.5,30.5,27.7,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,77,,Шелаболихинский район,Ильинская СОШ - филиал МБОУ «Кучукская СОШ»,6.5,2.5,7,10,0,0,0,1.5,27.5,25,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,78,,г. Рубцовск,МБОУ «Гимназия № 8»,8.5,2,3,2.5,2,0,3,5,26,24,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,79,,Усть-Калманский район,МКОУ «Новокалманская СОШ»,6.5,1,0,0,4,2,8.5,1.5,23.5,21.4,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,80,,Шелаболихинский район,Ильинская СОШ - филиал МБОУ «Кучукская СОШ»,4.5,0,8,0,2,0,0,8,22.5,20.5,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,81,,Советский  район,МБОУ «Сибирская СОШ»,5.5,1,5,0,4,4,0,0,19.5,17.7,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,82,,Зональный район,МКОУ Зональная СОШ,6,3,4,1.5,1,3,0,0.5,19,17.3,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,83,,Рубцовский район,МБОУ «Бобковская СОШ»,5,4,7,0,0,2,0,0,18,16.4,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,84,,Советский  район,МБОУ «Советская СОШ»,6,2,2,0,2,3,0,2.5,17.5,15.9,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,85,,г. Барнаул,МБОУ «СОШ № 99»,4.5,1,0,0,0.5,0,5,0.5,11.5,10.5,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,86,,Ельцовский район,МКОУ Верх-Ненинская СОШ,3.5,0,0,1,1,0,0,0,5.5,5,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,87,,г. Барнаул,МБОУ «СОШ № 54»,,,,,,,,,,,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,88,,Зональный район,МКОУ Соколовская СОШ,,,,,,,,,,,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,89,,Солтонский район,МБОУ «Карабинская СОШ»,,,,,,,,,,,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,90,,Курьинский район,Филиал МБОУ «Курьинская сош» им. М.Т. Калашникова «Трусовская сош»,,,,,,,,,,,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,91,,Угловский район,МБОУ Угловская СОШ им. А.Т. Масликова,,,,,,,,,,,,оба,,,,
русский язык,2021,Алтайский край,TRUE,FALSE,11,92,,Угловский район,МБОУ Угловская СОШ им. А.Т. Масликова,,,,,,,,,,,,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,93,,,Муниципальное казенное общеобразовательное учреждение «Закрытое административно-территориальное образование Знаменск Астраханской области» «Средняя общеобразовательная школа № 236»,9,7,6,7,7,4,0,5.5,45.5,50.6,Победитель,оба,62,41.3333333333333,Участник,
русский язык,2021,Астраханская область,TRUE,FALSE,9,94,,,Государственное бюджетное общеобразовательное учреждение Астраханской области  «Астраханский технический лицей»,8.5,2,9,3,3.5,6,2,5,39,43.3,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,95,,,Государственное бюджетное общеобразовательное учреждение Астраханской области «Школа-интернат одаренных детей им. А.П.Гужвина»,1,7,7,0,2.5,4.5,6,6,34,37.8,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,96,,,Государственное бюджетное общеобразовательное учреждение Астраханской области «Школа-интернат одаренных детей им. А.П.Гужвина»,7.5,0,4,1.5,8.5,2.5,3,3.5,30.5,33.9,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,97,,,Государственное бюджетное общеобразовательное учреждение Астраханской области «Школа-интернат одаренных детей им. А.П.Гужвина»,5.5,0,8,0,6,4.5,2,3.5,29.5,32.8,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,98,,,Государственное бюджетное общеобразовательное учреждение Астраханской области «Школа-интернат одаренных детей им. А.П.Гужвина»,7.5,3,4,0,6,3,1,4.5,29,32.2,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,99,,,Государственное бюджетное общеобразовательное учреждение Астраханской области «Школа-интернат одаренных детей им. А.П.Гужвина»,6.5,5,3,1,3,1,0,6,25.5,28.3,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,100,,,Муниципальное бюджетное общеобразовательное учреждени «Гимназия № 4» г. Астрахань,7.5,0,0,3,8.5,2,2,1,24,26.7,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,101,,,Муниципальное бюджетное общеобразовательное учреждени «Гимназия № 3» г.Астрахань,7,2,4,0,3,3.5,0,4.5,24,26.7,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,102,,,Муниципальное бюджетное общеобразовательное учреждени «Лицей № 2» г. Астрахань,6.5,3,0,1.5,3.5,1.5,5,2.5,23.5,26.1,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,103,,,Муниципальное бюджетное общеобразовательное учреждение «Пироговская основная  общеобразовательная школа  МО “Ахтубинский район”,5,2,6,2.5,3,0,1,4,23.5,26.1,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,104,,,Муниципальное бюджетное общеобразовательное учреждени «Гимназия № 4» г. Астрахань,6,2,3,0,3,3,1,5,23,25.6,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,105,,,Муниципальное бюджетное общеобразовательное учреждение «Володарская средняя общеобразовательная школа № 2»,4.5,1,5,0,3.5,7,0,1.5,22.5,25,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,106,,,Муниципальное казенное общеобразовательное учреждение «Каралатская средняя общеобразовательная школа»,4,2.5,3,0,5,3,0,4.5,22,24.4,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,107,,,Государственное автономное общеобразовательное учреждение Астраханской области «Казачий кадетский корпус имени атамана И.А.Бирюкова»,7,0,4,0,5,1.5,0,4,21.5,23.9,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,108,,,Муниципальная казенная общеобразовательная организация «Новорычанская основная общеобразовательная школа»,3.5,1,4,3,4,4.5,1,0.5,21.5,23.9,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,109,,,Муниципальное бюджетное общеобразовательное учреждение «Володарская средняя общеобразовательная школа № 1»,6.5,0,3,0,8.5,1.5,0,1.5,21,23.3,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,110,,,Муниципальное казенное общеобразовательное учреждение «Винновская основная общеобразовательная школа»,2.5,0,1,0,4.5,3.5,4,5,20.5,22.8,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,111,,,Муниципальное бюджетное общеобразовательное учреждени «Гимназия № 2» г. Астрахань,6.5,0,4,0,6,2,0,1,19.5,21.7,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,112,,,Муниципальное бюджетное общеобразовательное учреждени «Гимназия № 1» г.Астрахань,5.5,0,2,3,3,1,0,5,19.5,21.7,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,113,,,Государственное автономное общеобразовательное учреждение Астраханской области «Казачий кадетский корпус имени атамана И.А.Бирюкова»,7,0,2,0,4.5,2.5,0,1,17,18.9,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,114,,,Государственное бюджетное общеобразовательное учреждение Астраханской области  «Астраханский технический лицей»,3.5,0,3,3,2,1,2,2.5,17,18.9,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,115,,,Государственное бюджетное общеобразовательное учреждение Астраханской области  «Астраханский технический лицей»,3.5,0,3,1,2,4.5,1,0.5,15.5,17.2,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,116,,,Муниципальное казенное общеобразовательное учреждение «Лицей №1 им.А.П.Гужвина г.Камызяк»,4,1.5,4,0,2,2,0,0,13.5,15,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,117,,,Муниципальное бюджетное общеобразовательное учреждение «Гимназия № 4» г. Астрахань,3.5,0.5,5,0,2,2,0,0,13,14.4,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,118,,,Муниципальное бюджетное общеобразовательное учреждени «Средняя общеобразовательная школа № 59» г. Астрахань,5.5,0,2,0,1.5,3,1,0,13,14.4,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,119,,,Муниципальное казенное общеобразовательное учреждение «Закрытое административно-территориальное образование Знаменск Астраханской области» «Гимназия № 231»,3.5,0,0,1,5.5,1,2,0,13,14.4,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,120,,,муниципальное бюджетное общеобразовательное учреждение «Мумринская средняя общеобразовательная школа»,2,0,1,0,3,5,2,0,13,14.4,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,121,,,Государственное автономное общеобразовательное учреждение Астраханской области «Казачий кадетский корпус имени атамана И.А.Бирюкова»,3.5,0,6,0,2.5,0,0,1,13,14.4,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,122,,,Муниципальное казенное общеобрпазовательное учреждение «Верхнекалиновская средняя общеобразовательная школа»,5.5,4,1,0,1,0,0,0,11.5,12.8,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,123,,,Муниципальное бюджетное общеобразовательное учреждени «средняя общеобразовательная школа № 59» г. Астрахань,2.5,0,0,0,5.5,1.5,0,2,11.5,12.8,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,124,,,Муниципальное казённое общеобразовательное учреждение «Лиманская средняя общеобразовательная школа №1»,6,1,0,0.5,1.5,1,0,1,11,12.2,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,125,,,Государственное автономное общеобразовательное учреждение Астраханской области «Казачий кадетский корпус имени атамана И.А.Бирюкова»,5.5,0,0,0,0.5,1,0,4,11,12.2,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,126,,,Муниципальное казенное общеобразовательное учреждение «Закрытое административно-территориальное образование Знаменск Астраханской области» «Средняя общеобразовательная школа № 236»,2,0,0,0,3.5,2.5,2,0,10,11.1,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,127,,,Государственное бюджетное общеобразовательное учреждение Астраханской области «Школа-интернат одаренных детей им. А.П.Гужвина»,5.5,0,0.5,0,0.5,3,0,0.5,10,11.1,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,128,,,Государственное бюджетное общеобразовательное учреждение Астраханской области  «Астраханский технический лицей»,3.5,0,0,0,3.5,1.5,0,1,9.5,10.6,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,129,,,Государственное бюджетное общеобразовательное учреждение Астраханской области  «Инженерная школа»,2.5,0,0,0,4.5,2.5,0,0,9.5,10.6,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,130,,,Муниципальное бюджетное общеобразовательное учреждение «Озерновская основная общеобразовательная школа»,1.5,0,1,0,1.5,4,0,1.5,9.5,10.6,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,131,,,Муниципальное казённое образовательное учреждение «Ленинская средняя общеобразовательная школа» муниципальное образование «Енотаевский район»,2.5,1,0,0,0.5,2.5,0,1.5,8,8.9,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,132,,,Государственное бюджетное общеобразовательное учреждение Астраханской области «Астраханская лингвистическая гимназия»,3.5,0,1,0,3.5,0,0,0,8,8.9,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,9,133,,,Государственное бюджетное общеобразовательное учреждение Астраханской области  «Инженерная школа»,3.5,0,0,0,0,0,0,1.5,5,5.6,Участник,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,10,134,,,государственное бюджетное общеобразовательное учреждение Астраханской области «Астраханская лингвистическая гимназия»,8.5,4,5,1.5,6.5,4,10,5.5,45,45,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,10,135,,,Муниципальное бюджетное общеобразовательное учреждени «Гимназия № 1» г.Астрахань,8,1,7,1.5,8,8,9,2,44.5,44.5,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,10,136,,,Муниципальное бюджетное общеобразовательное учреждени «Гимназия № 2» г. Астрахань,7.5,3,7,2.5,8,0,9,4.5,41.5,41.5,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,10,137,,,Государственное бюджетное общеобразовательное учреждение Астраханской области «Астраханский технический лицей»,7,5,6,5,6.5,6,4,1.5,41,41,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,10,138,,,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа с. Заволжское» Харабалинского района Астраханской области,7,1,8,2,4,4.5,9,3,38.5,38.5,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,10,139,,,Муниципальное бюджетное общеобразовательное учреждени «Гимназия № 3» г.Астрахань,5.5,4,7,1.5,4.5,4,8.5,3,38,38,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,10,140,,,Муниципальное бюджетное общеобразовательное учреждение»Средняяя общеобразовательная школа имени А. Джанибекова село Растопуловка»,5,1,7,6.5,7.5,0,5,5.5,37.5,37.5,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,10,141,,,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 3 г. Харабали» Харабалинского района Астраханской области,8,9,6,0,5.5,2,7,0,37.5,37.5,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,10,142,,,Муниципальное бюджетное общеобразовательное учреждени «Гимназия № 1» г.Астрахань,6,4,9,0,3.5,5.5,6,3.5,37.5,37.5,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,10,143,,,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 6 МО “Ахтубинский район”,6,1,5,1,4.5,3.5,9,6,36,36,Призер,оба,,,,
русский язык,2021,Астраханская область,TRUE,FALSE,10,144,,,Муниципальное бюджетное общеобразовательное учреждени «средняя общеобразовательная школа  № 59» г. Астрахань,9,1,6,6.5,2.5,2.5,1,5.5,34,34,Призер,оба,,,,
